case_reference,open_date,closed_date,status,subject,reason,type,object_type,address_number,address_line_1,city,state,zip_code,property_id,location,latitude,longitude,council_district,police_district,census_tract,census_block_group,census_block,neighborhood,x_coordinate,y_coordinate,census_tract_2010,census_block_group_2010,census_block_2010,tractce20,geoid20_tract,geoid20_blockgroup,geoid20_block,:@computed_region_fk4y_hpmh,:@computed_region_kwzn_pe6v,:@computed_region_uh5x_q5mi,:@computed_region_dwzh_dtk5,:@computed_region_tmcg_v66k,:@computed_region_xbxg_7ifr,:@computed_region_eziv_p4ck,:@computed_region_jdfw_hhbp,:@computed_region_urdz_b6n8,:@computed_region_vsen_jbmg,:@computed_region_nmyf_6jtp,:@computed_region_ff6v_jbaa,:@computed_region_gkva_sjqs,:@computed_region_h7a8_iwt4,address_line_2,:@computed_region_k9un_h6vm
1001774310,2023-01-13T09:15:00.000,2023-01-13T11:37:00.000,Closed,Dept of Public Works,Sanitation,Missed Pickup 2_Piece Large Trash (Req_Serv),Property,252,DEARBORN,Buffalo,NEW YORK,14207,88.41-2-7,"{'latitude': '42.93597416957201', 'longitude': '-78.90219565292374', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.93597416957201,-78.90219565292374,NORTH,District D,59,5,5012,Black Rock,-8783352.685,5302232.5736,59,5,5023,005900,36029005900,360290059005,360290059005012,5,10,138,2516,1,9,72,18,1,2,26,88,123,10,,
1001759252,2022-12-29T12:33:00.000,2023-01-03T11:03:00.000,Closed,Dept of Public Works,Streets,Street Snow Plowing (Req_Serv),Property,223,LANDON,Buffalo,NEW YORK,14208,100.51-2-21,"{'latitude': '42.90982435222038', 'longitude': '-78.84554041079728', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.90982435222038,-78.84554041079728,ELLICOTT,District C,33.02,2,2006,Masten Park,-8777045.846,5298257.2883,33.02,2,2009,003302,36029003302,360290033022,360290033022006,3,22,76,1162,4,16,65,7,6,1,9,55,203,4,,
1001763202,2023-01-09T15:54:00.000,2023-01-19T13:39:00.000,Closed,Utilities,National Grid,Streetlights (Req_Serv),Property,86,LOCUST,Buffalo,NEW YORK,14204,111.24-8-6.11,"{'latitude': '42.89619695638705', 'longitude': '-78.86160461210275', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.89619695638705,-78.86160461210275,ELLICOTT,District B,25.02,1,1002,Fruit Belt,,,25.02,1,1002,002502,36029002502,360290025021,360290025021002,1,16,132,1655,4,32,2,15,9,5,22,78,94,4,,
1001764050,2023-01-12T10:36:00.000,2023-01-23T13:30:00.000,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,120,EAST END,Buffalo,NEW YORK,14225,90.83-4-10,"{'latitude': '42.921906102327945', 'longitude': '-78.79944128996797', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.921906102327945,-78.79944128996797,LOVEJOY,District E,38,1,1006,Schiller Park,-8771914.106,5300093.7405,38,1,1006,003800,36029003800,360290038001,360290038001006,2,11,169,755,2,12,14,6,8,4,17,41,51,5,,
1001775920,2023-01-23T10:37:00.000,2023-01-27T10:56:00.000,Closed,Dept of Public Works,Sanitation,Trash Ordinance Violation (Req_Serv),Property,212,LEROY,Buffalo,NEW YORK,14214,89.44-6-21,"{'latitude': '42.933131393965674', 'longitude': '-78.83782791899732', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.933131393965674,-78.83782791899732,MASTEN,District E,40.03,3,3010,Fillmore-Leroy,-8776187.291,5301800.3334,40.01,3,3010,004003,36029004003,360290040033,360290040033010,2,18,13,2124,9,6,19,20,7,4,10,1,218,8,,
1001760839,2023-01-03T14:08:00.000,2023-03-01T16:08:00.000,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,1201,BROADWAY,Buffalo,NEW YORK,14212,112.30-1-2,"{'latitude': '42.89420035113463', 'longitude': '-78.83029636075972', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.89420035113463,-78.83029636075972,FILLMORE,District C,16.01,1,1007,Broadway Fillmore,-8775348.886,5295882.9387,16,2,2012,001601,36029001601,360290016011,360290016011007,3,8,264,2180,5,23,34,2,10,1,35,6,152,2,,
1001776790,2023-01-26T15:48:00.000,2023-01-27T10:39:00.000,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Property,618,HERTEL,Buffalo,NEW YORK,14207,77.68-7-12,"{'latitude': '42.94761420374577', 'longitude': '-78.88545717722991', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.94761420374577,-78.88545717722991,NORTH,District D,56,3,3007,West Hertel,-8781489.362,5304002.6293,56,3,3009,005600,36029005600,360290056003,360290056003007,5,10,56,448,1,3,57,18,1,2,19,79,227,10,,
1001760659,2023-01-03T11:31:00.000,2023-01-03T14:44:00.000,Closed,Dept of Public Works,Engineering - Street Repairs,PW Missing Manhole Cover (Req_Serv),Property,INTERSECTION,Potomac Ave,Buffalo,NEW YORK,14208,2238,"{'latitude': '42.924314126709575', 'longitude': '-78.86746858875054', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.924314126709575,-78.86746858875054,DELAWARE,District D,53,2,2004,Elmwood Bidwell,1072190.5,1065618.9,53,2,2006,005300,36029005300,360290053002,360290053002004,5,21,237,942,7,27,29,7,2,2,14,54,259,1,Delaware Ave,
1001761981,2023-01-05T13:14:00.000,2023-01-13T09:57:00.000,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Property,41,DAKOTA,Buffalo,NEW YORK,14216,78.71-1-34,"{'latitude': '42.94698639680657', 'longitude': '-78.86587618729038', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.94698639680657,-78.86587618729038,DELAWARE,District D,49.02,3,3003,North Park,-8779309.613,5303907.1524,49,5,5003,004902,36029004902,360290049023,360290049023003,5,5,172,2295,7,25,51,13,2,2,33,48,287,1,,
1001760249,2023-01-01T00:20:00.000,2023-01-03T09:51:00.000,Closed,Buffalo Police Department,Police,Quality of Life Issue (Req_Serv),Street,,Potomac Ave,Buffalo,NEW YORK,14220,,"{'latitude': '42.856463120634494', 'longitude': '-78.83034407693124', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.856463120634494,-78.83034407693124,LOVEJOY,District A,2,4,4001,Hopkins-Tifft,,,2,4,4001,000200,36029000200,360290002004,360290002004001,4,9,44,188,2,10,1,1,14,3,27,40,170,5,,
1001754686,2022-12-20T09:22:00.000,2023-01-03T10:47:00.000,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Property,1437,DELAVAN EAST,Buffalo,NEW YORK,14215,90.82-4-5,"{'latitude': '42.922476185164165', 'longitude': '-78.80381568039047', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.922476185164165,-78.80381568039047,LOVEJOY,District E,38,1,1004,Schiller Park,-8772401.062,5300180.4033,38,1,1004,003800,36029003800,360290038001,360290038001004,2,11,169,2582,2,12,14,11,8,4,17,41,51,5,,
1001774432,2023-01-13T13:45:00.000,,Open,Dept of Public Works,Engineering - Traffic,Signal Timing Issue City (Req_Serv),Property,INTERSECTION,Abbott Rd,Buffalo,NEW YORK,14220,3133,"{'latitude': '42.848363136738605', 'longitude': '-78.81252808805402', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.848363136738605,-78.81252808805402,SOUTH,District A,9,3,3005,South Park,1086830,1037893.1,9,3,3005,000900,36029000900,360290009003,360290009003005,4,9,250,1919,6,33,44,1,12,3,13,2,38,9,Cazenovia St,
1001760408,2023-01-03T04:56:00.000,2023-01-03T11:45:00.000,Closed,Dept of Public Works,Sanitation,Garbage Missed Pick Up (Req_Serv),Street,,BOONE,Buffalo,NEW YORK,14220,,"{'latitude': '42.856463120634494', 'longitude': '-78.83034407693124', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.856463120634494,-78.83034407693124,LOVEJOY,District A,2,4,4001,Hopkins-Tifft,,,2,4,4001,000200,36029000200,360290002004,360290002004001,4,9,44,188,2,10,1,1,14,3,27,40,170,5,,
1001774336,2023-01-13T10:17:00.000,,Open,DPIS,Housing,Housing Violations (Req_Serv),Property,242,GRANT,Buffalo,NEW YORK,14213,88.83-7-23,"{'latitude': '42.920521650408155', 'longitude': '-78.89061618886379', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.920521650408155,-78.89061618886379,NIAGARA,District D,61,4,4000,Upper West Side,-8782063.665,5299883.2841,61,4,4000,006100,36029006100,360290061004,360290061004000,5,2,19,1481,3,26,43,10,3,2,31,27,12,6,,
1001764066,2023-01-12T10:52:00.000,2023-01-13T09:08:00.000,Closed,Dept of Public Works,Sanitation,Garbage Missed Pick Up (Req_Serv),Property,321,WOODBRIDGE,Buffalo,NEW YORK,14214,78.75-5-25,"{'latitude': '42.94536434484142', 'longitude': '-78.84542863599032', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.94536434484142,-78.84542863599032,DELAWARE,District D,48,2,2008,North Park,-8777033.399,5303660.4754,48,2,2007,004800,36029004800,360290048002,360290048002008,5,18,136,2029,7,25,37,20,2,2,33,43,14,1,,
1001763993,2023-01-12T09:27:00.000,2023-01-13T09:04:00.000,Closed,Dept of Public Works,Sanitation,Garbage Missed Pick Up (Req_Serv),Property,245,EAGLE EAST,Buffalo,NEW YORK,14204,111.63-2-1.11,"{'latitude': '42.88168321616078', 'longitude': '-78.86524482461647', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.88168321616078,-78.86524482461647,ELLICOTT,District B,14.03,2,2008,Pratt-Willert,-8779239.339,5293981.1683,14.02,3,3011,001403,36029001403,360290014032,360290014032008,1,16,70,866,4,22,20,15,13,5,8,66,130,4,,
1001755323,2022-12-22T11:51:00.000,2023-01-03T15:06:00.000,Closed,DPIS,Housing,Snow Removal Inspection (Req_Serv),Property,460,PROSPECT,Buffalo,NEW YORK,14201,99.83-6-3,"{'latitude': '42.90004606174131', 'longitude': '-78.88968357753627', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.90004606174131,-78.88968357753627,NIAGARA,District B,69.04,1,1004,West Side,-8781959.85,5296771.2309,69.02,2,2005,006904,36029006904,360290069041,360290069041004,1,15,25,1813,3,29,17,9,4,5,3,82,90,6,,
1001763976,2023-01-12T09:06:00.000,2023-01-13T09:02:00.000,Closed,Dept of Public Works,Sanitation,Garbage Missed Pick Up (Req_Serv),Property,167,WHITNEY,Buffalo,NEW YORK,14201,110.28-7-31,"{'latitude': '42.89512278311945', 'longitude': '-78.88306397526095', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.89512278311945,-78.88306397526095,ELLICOTT,District B,71.04,2,2002,Lower West Side,-8781222.959,5296023.1033,71.01,3,3002,007104,36029007104,360290071042,360290071042002,1,15,29,228,4,11,55,9,4,5,1,30,112,4,,
1001774424,2023-01-13T13:11:00.000,2023-01-13T13:59:00.000,Closed,Dept of Parking,Moving Violations,Buffalo Traffic Violations (Req_Serv),Property,65,NIAGARA SQ,Buffalo,NEW YORK,14202,111.53-2-2,"{'latitude': '42.886612475063906', 'longitude': '-78.87930342388825', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.886612475063906,-78.87930342388825,ELLICOTT,District B,165,1,1020,Central,-8780804.337,5294730.0418,165,1,1053,016500,36029016500,360290165001,360290165001020,1,3,31,1191,4,4,77,19,9,5,16,80,265,4,,9
1001763530,2023-01-10T14:16:00.000,2023-01-13T22:05:00.000,Closed,Dept of Public Works,Forestry,Fallen Tree Inspection (Req_Serv),Property,27,PAUL,Buffalo,NEW YORK,14210,123.72-5-7,"{'latitude': '42.85771282296749', 'longitude': '-78.81586968845485', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.85771282296749,-78.81586968845485,SOUTH,District A,10,4,4000,Seneca-Cazenovia,-8773742.918,5290340.34,10,4,4000,001000,36029001000,360290010004,360290010004000,4,19,106,3138,6,19,22,3,12,3,18,83,111,9,,
1001764057,2023-01-12T10:42:00.000,2023-01-13T11:04:00.000,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Property,31,COPELAND,Buffalo,NEW YORK,14207,77.57-6-15,"{'latitude': '42.94987213477758', 'longitude': '-78.90196347320868', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.94987213477758,-78.90196347320868,NORTH,District D,57,3,3010,Riverside,-8783326.837,5304346.0234,57,3,3010,005700,36029005700,360290057003,360290057003010,5,10,204,2838,1,18,9,18,1,2,15,87,224,10,,
505639-1001762780,2023-01-08T20:15:00.000,2023-01-13T10:50:00.000,Closed,Dept of Public Works,Sanitation,Garbage Missed Pick Up (Req_Serv),Property,80,BUSH,Buffalo,NEW YORK,14207,88.28-1-20,"{'latitude': '42.94021830024382', 'longitude': '-78.8862370322376', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.94021830024382,-78.8862370322376,NORTH,District D,55,4,4003,Grant-Amherst,-78.88619,42.94025,55,4,4003,005500,36029005500,360290055004,360290055004003,5,10,114,2329,1,17,78,18,1,2,7,4,83,10,,
1001757927,2022-12-28T10:01:00.000,2023-01-03T11:06:00.000,Closed,Dept of Public Works,Streets,Street Snow Plowing (Req_Serv),Property,230,WOODLAWN,Buffalo,NEW YORK,14208,100.33-6-67,"{'latitude': '42.914045511505954', 'longitude': '-78.85656388048675', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.914045511505954,-78.85656388048675,MASTEN,District E,168.02,2,2002,Masten Park,-8778272.975,5298898.8733,168,4,4002,016802,36029016802,360290168022,360290168022002,2,22,215,1349,9,16,25,7,5,4,9,32,20,8,,
1001763456,2023-01-10T12:31:00.000,2023-01-13T14:57:00.000,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Property,19,WILBURY,Buffalo,NEW YORK,14216,78.62-3-27,"{'latitude': '42.948984203190946', 'longitude': '-78.8693863377541', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.948984203190946,-78.8693863377541,NORTH,District D,50,1,1003,North Park,-8779700.362,5304210.9819,50,1,1003,005000,36029005000,360290050001,360290050001003,5,5,94,375,1,25,70,13,2,2,33,34,32,10,,
1001774624,2023-01-17T09:22:00.000,2023-01-27T12:09:00.000,Closed,Dept of Public Works,Sanitation,Recycling Tote Replace (Req_Serv),Property,69,CONDON,Buffalo,NEW YORK,14207,77.40-6-14,"{'latitude': '42.95609295825128', 'longitude': '-78.9045088663007', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.95609295825128,-78.9045088663007,NORTH,District D,58.02,3,3000,Riverside,-8783610.189,5305292.1724,58.02,3,3000,005802,36029005802,360290058023,360290058023000,5,10,14,1741,1,18,5,18,1,2,15,64,116,10,,
1001776009,2023-01-23T13:42:00.000,2023-01-27T10:58:00.000,Closed,Dept of Public Works,Sanitation,Trash Ordinance Violation (Req_Serv),Property,145,GROTE,Buffalo,NEW YORK,14207,88.28-2-5,"{'latitude': '42.94220428898564', 'longitude': '-78.8862110374011', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.94220428898564,-78.8862110374011,NORTH,District D,55,4,4002,Grant-Amherst,-8781573.282,5303179.9224,55,4,4004,005500,36029005500,360290055004,360290055004002,5,10,114,1724,1,17,78,18,1,2,7,4,83,10,,
1001760153,2022-12-30T15:48:00.000,2023-01-03T11:02:00.000,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Property,101,BISSELL,Buffalo,NEW YORK,14211,101.55-3-41,"{'latitude': '42.906451337609504', 'longitude': '-78.8228998684811', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.906451337609504,-78.8228998684811,FILLMORE,District C,29,3,3003,Genesee-Moselle,-8774525.509,5297744.6464,29,3,3003,002900,36029002900,360290029003,360290029003003,3,4,65,2010,5,1,23,17,8,1,24,90,213,2,,
1001763371,2023-01-10T10:50:00.000,2023-01-13T22:05:00.000,Closed,Dept of Public Works,Forestry,Tree Removal (Req_SERV),Property,101,GARNER,Buffalo,NEW YORK,14213,88.75-8-8,"{'latitude': '42.92466263756491', 'longitude': '-78.89095564243573', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.92466263756491,-78.89095564243573,NIAGARA,District D,171,3,3001,Upper West Side,-8782101.453,5300512.792,171,3,3001,017100,36029017100,360290171003,360290171003001,5,2,150,3072,3,26,27,10,3,2,31,73,232,6,,
1001760083,2022-12-30T14:08:00.000,2023-01-03T07:44:00.000,Closed,Dept of Parking,Parking Violations Bureau,Parking Issues (Req_Serv),Property,270,MINNESOTA,Buffalo,NEW YORK,14215,79.72-1-31,"{'latitude': '42.9467695415578', 'longitude': '-78.8194677414271', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.9467695415578,-78.8194677414271,UNIVERSITY,District E,47.02,1,1006,University Heights,-8774143.441,5303874.1729,47,1,1007,004702,36029004702,360290047021,360290047021006,2,11,257,1734,8,30,56,11,7,4,34,46,247,7,,
1001757921,2022-12-28T09:58:00.000,2023-01-03T22:04:00.000,Closed,Dept of Public Works,Forestry,Fallen Tree Blocking RoW (Req_Serv),Property,167,HERKIMER,Buffalo,NEW YORK,14213,99.27-8-35,"{'latitude': '42.917283676043915', 'longitude': '-78.89265705245593', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.917283676043915,-78.89265705245593,NIAGARA,District D,61,4,4006,Upper West Side,-8782290.854,5299391.0806,61,4,4006,006100,36029006100,360290061004,360290061004006,5,2,19,2846,3,26,43,10,3,2,31,27,12,6,,
1001763937,2023-01-11T22:17:00.000,2023-01-13T08:41:00.000,Closed,Buffalo Police Department,Police,Police Issue (Req_Serv),Property,272,GEORGIA,Buffalo,NEW YORK,14201,111.37-1-15,"{'latitude': '42.89144578417117', 'longitude': '-78.88019547189418', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.89144578417117,-78.88019547189418,FILLMORE,District B,71.02,2,2004,Lower West Side,-8780903.639,5295464.3959,71.02,2,2004,007102,36029007102,360290071022,360290071022004,1,15,162,946,5,11,48,9,4,5,1,58,91,2,,7
504988-1001760340,2023-01-02T17:15:00.000,2023-01-03T09:38:00.000,Closed,Buffalo Police Department,Police,Police Issue (Req_Serv),Property,110,GREENWOOD,Buffalo,NEW YORK,14213,88.75-5-10,"{'latitude': '42.9233125859881', 'longitude': '-78.88920010998328', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.9233125859881,-78.88920010998328,NIAGARA,District D,171,3,3004,Upper West Side,-78.88899,42.92327,171,3,3004,017100,36029017100,360290171003,360290171003004,5,2,150,274,3,26,27,10,3,2,31,73,232,6,,
1001755564,2022-12-23T18:02:00.000,2023-01-03T22:04:00.000,Closed,Dept of Public Works,Forestry,Fallen Tree Inspection (Req_Serv),Property,19,PENHURST,Buffalo,NEW YORK,14222,89.13-2-45,"{'latitude': '42.928657634013994', 'longitude': '-78.8752464869742', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.928657634013994,-78.8752464869742,DELAWARE,District D,63.02,1,1001,Elmwood Bidwell,-8780352.714,5301120.1466,63.02,1,1003,006302,36029006302,360290063021,360290063021001,5,12,193,453,7,27,54,4,5,2,14,8,3,1,,
1001760642,2023-01-03T11:16:00.000,2023-01-03T22:05:00.000,Closed,Dept of Public Works,Forestry,Stump Removal (Req_Serv),Property,25,WOODWARD,Buffalo,NEW YORK,14214,89.58-1-26,"{'latitude': '42.93002521290003', 'longitude': '-78.85240260078588', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.93002521290003,-78.85240260078588,DELAWARE,District D,53,1,1011,Parkside,-8777809.74,5301328.0668,53,1,1008,005300,36029005300,360290053001,360290053001011,5,18,116,2254,7,28,29,20,2,2,28,54,18,1,,
1001802360,2023-02-24T08:44:00.000,,Open,Dept of Law,Freedom of Information,FOIL Records Human Resources (Req_Serv),Unknown,Unknown,Unknown,Buffalo,NEW YORK,UNKNOWN,Unknown,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,,,,,,,,,,,Unknown,
1001802800,2023-02-24T15:02:00.000,2023-03-01T10:56:00.000,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Property,365,DARTMOUTH,Buffalo,NEW YORK,14215,79.81-8-18,"{'latitude': '42.94321142645094', 'longitude': '-78.81114519044735', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.94321142645094,-78.81114519044735,UNIVERSITY,District E,43,2,2002,Kensington-Bailey,-8773216.978,5303333.0755,43,2,2002,004300,36029004300,360290043002,360290043002002,2,11,66,2037,8,13,7,11,7,4,6,62,263,7,,
1001802106,2023-02-23T12:30:00.000,2023-02-27T14:37:00.000,Closed,Buffalo Fire Department,BFD,Fire (Req_Serv),Property,INTERSECTION,Mills St,Buffalo,NEW YORK,14211,1165,"{'latitude': '42.90090513016366', 'longitude': '-78.83662560929066', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.90090513016366,-78.83662560929066,FILLMORE,District C,27.03,1,1001,Broadway Fillmore,1080425.1,1057062.2,27.02,2,2001,002703,36029002703,360290027031,360290027031001,3,4,80,741,5,23,62,17,10,1,35,24,29,2,A St,
1001802528,2023-02-24T10:19:00.000,2023-02-28T22:06:00.000,Closed,Dept of Public Works,Forestry,Fallen Tree Blocking RoW (Req_Serv),Property,487,BABCOCK,Buffalo,NEW YORK,14206,112.78-2-26,"{'latitude': '42.87671294071367', 'longitude': '-78.82952432301435', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.87671294071367,-78.82952432301435,FILLMORE,District A,163,2,2003,Seneca Babcock,-8775262.945,5293226.1236,163,2,2011,016300,36029016300,360290163002,360290163002003,4,17,177,555,5,21,68,8,11,3,30,61,186,2,,
